場所,芝ダ,距離,母父馬,母数,勝利数,複勝数,単勝率,複勝率,補正複勝率
阪神,芝,1800,Makfi,2,0,2,0.0,1.0,0.6
阪神,芝,1800,Manhattan Rain,1,0,1,0.0,1.0,0.5
阪神,芝,1800,Marju,2,0,0,0.0,0.0,0.2
阪神,芝,1800,Medaglia d'Oro,2,0,0,0.0,0.0,0.2
阪神,芝,1800,Midnight Lute,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Mineshaft,1,1,1,1.0,1.0,0.5
阪神,芝,1800,Monsun,5,0,1,0.0,0.2,0.25
阪神,芝,1800,Montbrook,1,1,1,1.0,1.0,0.5
阪神,芝,1800,More Than Ready,3,1,1,0.3333,0.3333,0.333333
阪神,芝,1800,Mount Nelson,3,0,0,0.0,0.0,0.166667
阪神,芝,1800,Mr. Greeley,2,0,1,0.0,0.5,0.4
阪神,芝,1800,Mutakddim,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Myboycharlie,3,0,0,0.0,0.0,0.166667
阪神,芝,1800,Nayef,2,1,1,0.5,0.5,0.4
阪神,芝,1800,Not For Sale,2,0,0,0.0,0.0,0.2
阪神,芝,1800,Numerous,2,0,1,0.0,0.5,0.4
阪神,芝,1800,O'Reilly,1,0,1,0.0,1.0,0.5
阪神,芝,1800,Oasis Dream,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Observatory,1,0,1,0.0,1.0,0.5
阪神,芝,1800,Oratorio,3,1,1,0.3333,0.3333,0.333333
阪神,芝,1800,Orpen,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Out of Place,2,0,0,0.0,0.0,0.2
阪神,芝,1800,Rainbow Quest,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Raven's Pass,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Rock of Gibraltar,4,0,0,0.0,0.0,0.142857
阪神,芝,1800,Salt Lake,3,1,2,0.3333,0.6667,0.5
阪神,芝,1800,Scat Daddy,3,0,1,0.0,0.3333,0.333333
阪神,芝,1800,Sevres Rose,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Shamardal,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Shirocco,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Sholokhov,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Sinndar,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Smart Strike,2,0,1,0.0,0.5,0.4
阪神,芝,1800,Smarty Jones,2,1,1,0.5,0.5,0.4
阪神,芝,1800,Solon,1,0,1,0.0,1.0,0.5
阪神,芝,1800,Songandaprayer,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Storm Cat,2,0,1,0.0,0.5,0.4
阪神,芝,1800,Street Cry,4,0,1,0.0,0.25,0.285714
阪神,芝,1800,Tale of the Cat,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Tapit,4,0,0,0.0,0.0,0.142857
阪神,芝,1800,Tejano Run,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Teofilo,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Theatrical,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Tribal Rule,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Unbridled's Song,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Whipper,1,0,1,0.0,1.0,0.5
阪神,芝,1800,アグネスタキオン,17,1,3,0.0588,0.1765,0.2
阪神,芝,1800,アグネスデジタル,3,0,0,0.0,0.0,0.166667
阪神,芝,1800,アドマイヤコジーン,1,0,0,0.0,0.0,0.25
阪神,芝,1800,アドマイヤベガ,2,0,0,0.0,0.0,0.2
阪神,芝,1800,アドマイヤムーン,5,0,1,0.0,0.2,0.25
阪神,芝,1800,アフリート,3,0,0,0.0,0.0,0.166667
阪神,芝,1800,アンバーシヤダイ,1,0,0,0.0,0.0,0.25
阪神,芝,1800,ウォーエンブレム,6,1,4,0.1667,0.6667,0.555556
阪神,芝,1800,エリシオ,3,1,2,0.3333,0.6667,0.5
阪神,芝,1800,エルコンドルパサー,1,0,0,0.0,0.0,0.25
阪神,芝,1800,エンドスウィープ,1,0,0,0.0,0.0,0.25
阪神,芝,1800,エンパイアメーカー,1,0,0,0.0,0.0,0.25
阪神,芝,1800,カリズマティック,1,0,0,0.0,0.0,0.25
阪神,芝,1800,キングカメハメハ,29,3,9,0.1034,0.3103,0.3125
阪神,芝,1800,キンシャサノキセキ,1,1,1,1.0,1.0,0.5
阪神,芝,1800,クロフネ,11,1,2,0.0909,0.1818,0.214286
阪神,芝,1800,グラスワンダー,8,1,1,0.125,0.125,0.181818
阪神,芝,1800,ケイムホーム,1,0,0,0.0,0.0,0.25
阪神,芝,1800,ゴールドヘイロー,2,1,1,0.5,0.5,0.4
阪神,芝,1800,サクラバクシンオー,4,0,0,0.0,0.0,0.142857
阪神,芝,1800,サムライハート,1,0,0,0.0,0.0,0.25
阪神,芝,1800,サンデーサイレンス,8,1,2,0.125,0.25,0.272727
阪神,芝,1800,シャンハイ,2,0,0,0.0,0.0,0.2
阪神,芝,1800,シンボリクリスエス,6,0,2,0.0,0.3333,0.333333
阪神,芝,1800,シンボリルドルフ,1,0,0,0.0,0.0,0.25
阪神,芝,1800,ジャイアントレッカー,2,0,1,0.0,0.5,0.4
阪神,芝,1800,ジャングルポケット,8,1,4,0.125,0.5,0.454545
阪神,芝,1800,スウェプトオーヴァーボード,4,0,1,0.0,0.25,0.285714
阪神,芝,1800,スタチューオブリバティ,1,0,0,0.0,0.0,0.25
阪神,芝,1800,スターオブコジーン,1,0,1,0.0,1.0,0.5
阪神,芝,1800,ステイゴールド,3,0,2,0.0,0.6667,0.5
阪神,芝,1800,スピニングワールド,1,1,1,1.0,1.0,0.5
阪神,芝,1800,スペシャルウィーク,7,2,4,0.2857,0.5714,0.5
阪神,芝,1800,ゼンノエルシド,1,0,1,0.0,1.0,0.5
阪神,芝,1800,ゼンノロブロイ,6,0,3,0.0,0.5,0.444444
阪神,芝,1800,タイキシャトル,4,0,1,0.0,0.25,0.285714
阪神,芝,1800,タニノギムレット,3,0,0,0.0,0.0,0.166667
阪神,芝,1800,ダイワメジャー,4,0,1,0.0,0.25,0.285714
阪神,芝,1800,ダンシングブレーヴ,1,1,1,1.0,1.0,0.5
阪神,芝,1800,ダンスインザダーク,7,0,1,0.0,0.1429,0.2
阪神,芝,1800,チチカステナンゴ,2,0,0,0.0,0.0,0.2
阪神,芝,1800,ディープインパクト,47,5,16,0.1064,0.3404,0.34
阪神,芝,1800,デヒア,1,0,0,0.0,0.0,0.25
阪神,芝,1800,トウカイテイオー,2,0,1,0.0,0.5,0.4
阪神,芝,1800,ネオユニヴァース,6,0,1,0.0,0.1667,0.222222
阪神,芝,1800,ノボジャック,2,0,0,0.0,0.0,0.2
阪神,芝,1800,ハーツクライ,11,1,4,0.0909,0.3636,0.357143
阪神,芝,1800,パントレセレブル,2,0,0,0.0,0.0,0.2
阪神,芝,1800,ファスリエフ,1,0,0,0.0,0.0,0.25
阪神,芝,1800,フジキセキ,3,0,2,0.0,0.6667,0.5
阪神,芝,1800,フレンチデピュティ,5,0,0,0.0,0.0,0.125
阪神,芝,1800,ブライアンズタイム,5,0,0,0.0,0.0,0.125
阪神,芝,1800,ホワイトマズル,3,0,1,0.0,0.3333,0.333333
阪神,芝,1800,マンハッタンカフェ,7,0,0,0.0,0.0,0.1
阪神,芝,1800,メイショウサムソン,1,0,1,0.0,1.0,0.5
阪神,芝,1800,メジロマックイーン,2,0,1,0.0,0.5,0.4
阪神,芝,1800,ヨハネスブルグ,1,0,0,0.0,0.0,0.25
阪神,芝,1800,リンカーン,2,0,0,0.0,0.0,0.2
阪神,芝,1800,ロックオブジブラルタル,2,0,0,0.0,0.0,0.2
阪神,芝,1800,ロードカナロア,2,1,1,0.5,0.5,0.4
阪神,芝,1800,ワイルドラッシュ,2,0,1,0.0,0.5,0.4
阪神,芝,1800,ワークフォース,1,0,0,0.0,0.0,0.25
阪神,芝,1800,ヴァーミリアン,1,1,1,1.0,1.0,0.5
阪神,芝,1800,ヴィクトワールピサ,3,1,1,0.3333,0.3333,0.333333
阪神,芝,2000,Acatenango,1,0,1,0.0,1.0,0.5
阪神,芝,2000,Action This Day,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Agnes Gold,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Aldebaran,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Anabaa Blue,3,0,1,0.0,0.3333,0.333333
阪神,芝,2000,Any Given Saturday,1,0,1,0.0,1.0,0.5
阪神,芝,2000,Astronomer Royal,3,0,1,0.0,0.3333,0.333333
阪神,芝,2000,Awesome Again,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Awesome of Course,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Bahri,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Bellamy Road,1,0,1,0.0,1.0,0.5
阪神,芝,2000,Bluegrass Cat,2,0,1,0.0,0.5,0.4
阪神,芝,2000,Canford Cliffs,2,0,0,0.0,0.0,0.2
阪神,芝,2000,City Banker,2,0,0,0.0,0.0,0.2
阪神,芝,2000,City Zip,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Congrats,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Country Reel,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Cozzene,2,0,1,0.0,0.5,0.4
阪神,芝,2000,Crocker Road,1,0,1,0.0,1.0,0.5
阪神,芝,2000,Curlin,2,1,1,0.5,0.5,0.4
阪神,芝,2000,Danehill,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Danehill Dancer,2,0,1,0.0,0.5,0.4
阪神,芝,2000,Diktat,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Distorted Humor,4,0,1,0.0,0.25,0.285714
阪神,芝,2000,Editor's Note,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Elusive City,1,1,1,1.0,1.0,0.5
阪神,芝,2000,Empire Maker,2,0,1,0.0,0.5,0.4
阪神,芝,2000,Essence of Dubai,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Exceed And Excel,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Fasliyev,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Flower Alley,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Footstepsinthesand,4,1,2,0.25,0.5,0.428571
阪神,芝,2000,Forest Camp,2,0,0,0.0,0.0,0.2
阪神,芝,2000,Frankel,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Fusaichi Pegasus,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Galileo,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Ghostzapper,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Giant's Causeway,2,0,1,0.0,0.5,0.4
阪神,芝,2000,Gone West,1,1,1,1.0,1.0,0.5
阪神,芝,2000,Harlan's Holiday,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Harlington,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Kendor,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Key of Luck,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Kingmambo,2,0,1,0.0,0.5,0.4
阪神,芝,2000,Le Havre,3,0,1,0.0,0.3333,0.333333
阪神,芝,2000,Malibu Moon,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Manhattan Rain,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Marju,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Medaglia d'Oro,4,1,1,0.25,0.25,0.285714
阪神,芝,2000,Mineshaft,1,0,1,0.0,1.0,0.5
阪神,芝,2000,Monsun,7,0,3,0.0,0.4286,0.4
阪神,芝,2000,Montjeu,1,0,0,0.0,0.0,0.25
阪神,芝,2000,More Than Ready,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Mount Nelson,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Muhtathir,1,0,0,0.0,0.0,0.25
阪神,芝,2000,New Approach,2,1,2,0.5,1.0,0.6
阪神,芝,2000,Not For Sale,1,0,1,0.0,1.0,0.5
阪神,芝,2000,O'Reilly,3,1,2,0.3333,0.6667,0.5
阪神,芝,2000,Orpen,4,0,0,0.0,0.0,0.142857
阪神,芝,2000,Out of Place,1,0,1,0.0,1.0,0.5
阪神,芝,2000,Pulpit,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Redoute's Choice,2,0,0,0.0,0.0,0.2
阪神,芝,2000,Reset,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Rock Hard Ten,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Rock of Gibraltar,1,1,1,1.0,1.0,0.5
阪神,芝,2000,Roman Ruler,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Sadler's Wells,1,1,1,1.0,1.0,0.5
阪神,芝,2000,Scat Daddy,3,0,0,0.0,0.0,0.166667
阪神,芝,2000,Sholokhov,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Silver Hawk,2,0,0,0.0,0.0,0.2
阪神,芝,2000,Singspiel,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Sky Classic,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Smart Strike,3,0,0,0.0,0.0,0.166667
阪神,芝,2000,Smarty Jones,2,0,0,0.0,0.0,0.2
阪神,芝,2000,Sri Pekan,2,0,2,0.0,1.0,0.6
阪神,芝,2000,Starspangledbanner,1,1,1,1.0,1.0,0.5
阪神,芝,2000,Storm Cat,6,0,2,0.0,0.3333,0.333333
阪神,芝,2000,Style Vendome,1,0,1,0.0,1.0,0.5
阪神,芝,2000,Tapit,2,0,1,0.0,0.5,0.4
阪神,芝,2000,Tejano Run,1,0,0,0.0,0.0,0.25
阪神,芝,2000,Teofilo,2,0,2,0.0,1.0,0.6
阪神,芝,2000,Unbridled's Song,7,1,1,0.1429,0.1429,0.2
阪神,芝,2000,Wiesenpfad,1,0,1,0.0,1.0,0.5
阪神,芝,2000,Wilburn,2,1,1,0.5,0.5,0.4
阪神,芝,2000,Woodman,2,1,1,0.5,0.5,0.4
阪神,芝,2000,Zoffany,2,1,2,0.5,1.0,0.6
阪神,芝,2000,アイルハヴアナザー,1,0,0,0.0,0.0,0.25
阪神,芝,2000,アグネスタキオン,8,1,4,0.125,0.5,0.454545
阪神,芝,2000,アグネスデジタル,3,0,0,0.0,0.0,0.166667
阪神,芝,2000,アドマイヤコジーン,1,0,0,0.0,0.0,0.25
阪神,芝,2000,アドマイヤジャパン,1,0,0,0.0,0.0,0.25
阪神,芝,2000,アドマイヤベガ,1,0,0,0.0,0.0,0.25
阪神,芝,2000,アドマイヤムーン,1,0,0,0.0,0.0,0.25
阪神,芝,2000,アルカセット,1,0,0,0.0,0.0,0.25
阪神,芝,2000,アルデバラン2,1,0,1,0.0,1.0,0.5
阪神,芝,2000,ウォーエンブレム,3,0,0,0.0,0.0,0.166667
阪神,芝,2000,エリシオ,4,2,2,0.5,0.5,0.428571
阪神,芝,2000,エルコンドルパサー,1,0,0,0.0,0.0,0.25
阪神,芝,2000,エンパイアメーカー,1,0,1,0.0,1.0,0.5
阪神,芝,2000,カリズマティック,1,0,0,0.0,0.0,0.25
阪神,芝,2000,キングカメハメハ,26,5,10,0.1923,0.3846,0.37931
阪神,芝,2000,キングヘイロー,5,2,3,0.4,0.6,0.5
阪神,芝,2000,クロフネ,2,0,0,0.0,0.0,0.2
阪神,芝,2000,グラスワンダー,4,0,0,0.0,0.0,0.142857
阪神,芝,2000,ケイムホーム,1,0,0,0.0,0.0,0.25
阪神,芝,2000,コマンダーインチーフ,4,0,0,0.0,0.0,0.142857
阪神,芝,2000,コンデュイット,1,0,0,0.0,0.0,0.25
阪神,芝,2000,ゴールドアリュール,1,0,0,0.0,0.0,0.25
阪神,芝,2000,サクラバクシンオー,4,0,2,0.0,0.5,0.428571
阪神,芝,2000,サンデーサイレンス,7,0,1,0.0,0.1429,0.2
阪神,芝,2000,シンボリクリスエス,7,0,2,0.0,0.2857,0.3
阪神,芝,2000,ジャングルポケット,5,1,1,0.2,0.2,0.25
阪神,芝,2000,スウェプトオーヴァーボード,4,0,1,0.0,0.25,0.285714
阪神,芝,2000,スターオブコジーン,1,0,0,0.0,0.0,0.25
阪神,芝,2000,ステイゴールド,5,0,0,0.0,0.0,0.125
阪神,芝,2000,ストーミングホーム,1,1,1,1.0,1.0,0.5
阪神,芝,2000,スペシャルウィーク,7,1,5,0.1429,0.7143,0.6
阪神,芝,2000,ゼンノロブロイ,6,0,1,0.0,0.1667,0.222222
阪神,芝,2000,タイキシャトル,6,0,0,0.0,0.0,0.111111
阪神,芝,2000,タニノギムレット,2,0,0,0.0,0.0,0.2
阪神,芝,2000,ダイワメジャー,6,0,2,0.0,0.3333,0.333333
阪神,芝,2000,ダンスインザダーク,6,0,1,0.0,0.1667,0.222222
阪神,芝,2000,チチカステナンゴ,1,0,0,0.0,0.0,0.25
阪神,芝,2000,ディープインパクト,26,3,10,0.1154,0.3846,0.37931
阪神,芝,2000,ディープスカイ,1,0,0,0.0,0.0,0.25
阪神,芝,2000,デヒア,2,1,1,0.5,0.5,0.4
阪神,芝,2000,トニービン,1,0,0,0.0,0.0,0.25
阪神,芝,2000,ネオユニヴァース,4,0,0,0.0,0.0,0.142857
阪神,芝,2000,ノボジャック,1,0,1,0.0,1.0,0.5
阪神,芝,2000,ハーツクライ,8,0,1,0.0,0.125,0.181818
阪神,芝,2000,ハービンジャー,1,0,0,0.0,0.0,0.25
阪神,芝,2000,バトルプラン,1,0,0,0.0,0.0,0.25
阪神,芝,2000,パイロ,2,0,0,0.0,0.0,0.2
阪神,芝,2000,ファルブラヴ,4,2,2,0.5,0.5,0.428571
阪神,芝,2000,フォーティナイナー,2,0,1,0.0,0.5,0.4
阪神,芝,2000,フサイチコンコルド,1,0,0,0.0,0.0,0.25
阪神,芝,2000,フジキセキ,6,0,0,0.0,0.0,0.111111
阪神,芝,2000,フレンチデピュティ,6,0,2,0.0,0.3333,0.333333
阪神,芝,2000,ブライアンズタイム,7,1,1,0.1429,0.1429,0.2
阪神,芝,2000,ブラックタイド,1,0,0,0.0,0.0,0.25
阪神,芝,2000,ブラックホーク,2,0,0,0.0,0.0,0.2
阪神,芝,2000,ホワイトマズル,3,0,0,0.0,0.0,0.166667
阪神,芝,2000,ボストンハーバー,2,0,1,0.0,0.5,0.4
阪神,芝,2000,マイネルラヴ,1,0,0,0.0,0.0,0.25
阪神,芝,2000,マンハッタンカフェ,9,2,2,0.2222,0.2222,0.25
阪神,芝,2000,メイショウサムソン,2,1,2,0.5,1.0,0.6
阪神,芝,2000,メジロマックイーン,1,0,0,0.0,0.0,0.25
阪神,芝,2000,ルーラーシップ,2,0,0,0.0,0.0,0.2
阪神,芝,2000,ロックオブジブラルタル,2,0,0,0.0,0.0,0.2
阪神,芝,2000,ロージズインメイ,3,0,0,0.0,0.0,0.166667
阪神,芝,2000,ワイルドラッシュ,4,0,0,0.0,0.0,0.142857
阪神,芝,2000,ワークフォース,1,0,1,0.0,1.0,0.5
阪神,芝,2000,ヴィクトワールピサ,2,0,1,0.0,0.5,0.4
阪神,芝,2200,Anabaa Blue,1,0,0,0.0,0.0,0.25
阪神,芝,2200,Azamour,1,0,0,0.0,0.0,0.25
阪神,芝,2200,Congrats,1,0,0,0.0,0.0,0.25
阪神,芝,2200,Dance Brightly,2,1,2,0.5,1.0,0.6
阪神,芝,2200,Danehill,1,0,0,0.0,0.0,0.25
阪神,芝,2200,Dansili,3,0,0,0.0,0.0,0.166667
阪神,芝,2200,Dylan Thomas,1,0,0,0.0,0.0,0.25
阪神,芝,2200,Elusive City,1,1,1,1.0,1.0,0.5
阪神,芝,2200,Empire Maker,1,0,1,0.0,1.0,0.5
阪神,芝,2200,Galileo,2,0,0,0.0,0.0,0.2
阪神,芝,2200,Giant's Causeway,1,0,1,0.0,1.0,0.5
阪神,芝,2200,Halling,1,0,0,0.0,0.0,0.25
阪神,芝,2200,Hurricane Run,1,0,0,0.0,0.0,0.25
阪神,芝,2200,Jump Start,1,0,0,0.0,0.0,0.25
阪神,芝,2200,Kingmambo,1,1,1,1.0,1.0,0.5
阪神,芝,2200,Medaglia d'Oro,2,0,1,0.0,0.5,0.4
阪神,芝,2200,Mineshaft,1,0,0,0.0,0.0,0.25
阪神,芝,2200,Mizzen Mast,1,0,0,0.0,0.0,0.25
阪神,芝,2200,Monsun,4,0,1,0.0,0.25,0.285714
阪神,芝,2200,Mount Nelson,2,0,1,0.0,0.5,0.4
阪神,芝,2200,Oasis Dream,1,0,0,0.0,0.0,0.25
阪神,芝,2200,Rock Hard Ten,1,0,0,0.0,0.0,0.25
阪神,芝,2200,Rock of Gibraltar,1,0,0,0.0,0.0,0.25
阪神,芝,2200,Sadler's Wells,1,0,0,0.0,0.0,0.25
阪神,芝,2200,Scat Daddy,1,0,0,0.0,0.0,0.25
阪神,芝,2200,Silver Hawk,1,0,0,0.0,0.0,0.25
阪神,芝,2200,Sinndar,1,0,0,0.0,0.0,0.25
阪神,芝,2200,Starspangledbanner,1,0,1,0.0,1.0,0.5
阪神,芝,2200,Storm Cat,1,0,0,0.0,0.0,0.25
阪神,芝,2200,Teofilo,1,0,1,0.0,1.0,0.5
阪神,芝,2200,Theatrical,1,0,0,0.0,0.0,0.25
阪神,芝,2200,Unbridled's Song,1,0,0,0.0,0.0,0.25
阪神,芝,2200,Woodman,1,0,1,0.0,1.0,0.5
阪神,芝,2200,Zensational,1,0,0,0.0,0.0,0.25
阪神,芝,2200,アグネスタキオン,2,0,0,0.0,0.0,0.2
阪神,芝,2200,アドマイヤマックス,1,0,0,0.0,0.0,0.25
阪神,芝,2200,アフリート,1,1,1,1.0,1.0,0.5
阪神,芝,2200,アルカセット,1,0,0,0.0,0.0,0.25
阪神,芝,2200,ウォーエンブレム,1,0,1,0.0,1.0,0.5
阪神,芝,2200,オペラハウス,1,0,0,0.0,0.0,0.25
阪神,芝,2200,キングカメハメハ,4,1,2,0.25,0.5,0.428571
阪神,芝,2200,キングヘイロー,1,0,0,0.0,0.0,0.25
阪神,芝,2200,クロフネ,2,0,0,0.0,0.0,0.2
阪神,芝,2200,グラスワンダー,2,0,1,0.0,0.5,0.4
阪神,芝,2200,コマンダーインチーフ,1,0,0,0.0,0.0,0.25
阪神,芝,2200,サンデーサイレンス,3,1,2,0.3333,0.6667,0.5
阪神,芝,2200,シンボリクリスエス,6,0,1,0.0,0.1667,0.222222
阪神,芝,2200,ジャングルポケット,1,0,0,0.0,0.0,0.25
阪神,芝,2200,スウェプトオーヴァーボード,1,0,0,0.0,0.0,0.25
阪神,芝,2200,ステイゴールド,4,0,1,0.0,0.25,0.285714
阪神,芝,2200,ストリートセンス,1,0,0,0.0,0.0,0.25
阪神,芝,2200,ゼンノロブロイ,2,0,1,0.0,0.5,0.4
阪神,芝,2200,ディープインパクト,6,0,2,0.0,0.3333,0.333333
阪神,芝,2200,デュランダル,3,0,0,0.0,0.0,0.166667
阪神,芝,2200,ノボジャック,1,0,1,0.0,1.0,0.5
阪神,芝,2200,ハーツクライ,1,0,0,0.0,0.0,0.25
阪神,芝,2200,フジキセキ,3,2,2,0.6667,0.6667,0.5
阪神,芝,2200,フレンチデピュティ,2,1,1,0.5,0.5,0.4
阪神,芝,2200,ブライアンズタイム,1,0,0,0.0,0.0,0.25
阪神,芝,2200,ブラックタイド,1,0,0,0.0,0.0,0.25
阪神,芝,2200,ブラックホーク,1,0,0,0.0,0.0,0.25
阪神,芝,2200,ホワイトマズル,2,0,1,0.0,0.5,0.4
阪神,芝,2200,ボストンハーバー,1,0,0,0.0,0.0,0.25
阪神,芝,2200,マイネルラヴ,1,0,0,0.0,0.0,0.25
阪神,芝,2200,マンハッタンカフェ,2,2,2,1.0,1.0,0.6
阪神,芝,2200,マーベラスサンデー,1,0,0,0.0,0.0,0.25
阪神,芝,2200,メジロマックイーン,1,0,0,0.0,0.0,0.25
阪神,芝,2200,ロドリゴデトリアーノ,1,0,0,0.0,0.0,0.25
阪神,芝,2200,ロージズインメイ,2,0,0,0.0,0.0,0.2
阪神,芝,2200,ワイルドラッシュ,2,0,1,0.0,0.5,0.4
阪神,芝,2200,ヴィクトワールピサ,1,0,1,0.0,1.0,0.5
阪神,芝,2400,Acatenango,1,0,1,0.0,1.0,0.5
阪神,芝,2400,Almutawakel,1,0,0,0.0,0.0,0.25
阪神,芝,2400,American Post,1,0,0,0.0,0.0,0.25
阪神,芝,2400,Awesome Again,1,0,0,0.0,0.0,0.25
阪神,芝,2400,Azamour,2,0,0,0.0,0.0,0.2
阪神,芝,2400,Cactus Ridge,1,0,0,0.0,0.0,0.25
阪神,芝,2400,Cape Cross,1,0,0,0.0,0.0,0.25
阪神,芝,2400,City Banker,1,0,0,0.0,0.0,0.25
阪神,芝,2400,City Zip,1,0,1,0.0,1.0,0.5
阪神,芝,2400,Congrats,3,0,3,0.0,1.0,0.666667
阪神,芝,2400,Cozzene,2,1,1,0.5,0.5,0.4
阪神,芝,2400,Curlin,2,1,2,0.5,1.0,0.6
阪神,芝,2400,Dance Brightly,1,0,1,0.0,1.0,0.5
阪神,芝,2400,Danehill Dancer,2,1,2,0.5,1.0,0.6
阪神,芝,2400,Dansili,1,0,0,0.0,0.0,0.25
阪神,芝,2400,Danzig,1,0,0,0.0,0.0,0.25
阪神,芝,2400,Diktat,1,0,0,0.0,0.0,0.25
阪神,芝,2400,Distorted Humor,1,0,0,0.0,0.0,0.25
阪神,芝,2400,Dr Fong,2,2,2,1.0,1.0,0.6
阪神,芝,2400,El Corredor,1,0,0,0.0,0.0,0.25
阪神,芝,2400,Elusive City,3,0,2,0.0,0.6667,0.5
阪神,芝,2400,Elusive Quality,1,0,1,0.0,1.0,0.5
阪神,芝,2400,Equal Stripes,1,0,0,0.0,0.0,0.25
阪神,芝,2400,Excellent Art,3,0,0,0.0,0.0,0.166667
阪神,芝,2400,Footstepsinthesand,1,0,0,0.0,0.0,0.25
阪神,芝,2400,Galileo,1,0,0,0.0,0.0,0.25
阪神,芝,2400,Ghostzapper,2,0,0,0.0,0.0,0.2
阪神,芝,2400,Giant's Causeway,3,0,1,0.0,0.3333,0.333333
阪神,芝,2400,Hawk Wing,1,0,0,0.0,0.0,0.25
阪神,芝,2400,Heart's Cry,1,0,0,0.0,0.0,0.25
阪神,芝,2400,High Chaparral,1,0,0,0.0,0.0,0.25
阪神,芝,2400,Holy Roman Emperor,1,0,0,0.0,0.0,0.25
阪神,芝,2400,Hurricane Run,1,0,0,0.0,0.0,0.25
阪神,芝,2400,Kingmambo,2,0,0,0.0,0.0,0.2
阪神,芝,2400,Makfi,1,0,0,0.0,0.0,0.25
阪神,芝,2400,Malibu Moon,2,0,0,0.0,0.0,0.2
阪神,芝,2400,Medaglia d'Oro,4,1,1,0.25,0.25,0.285714
阪神,芝,2400,Miswaki,1,0,1,0.0,1.0,0.5
阪神,芝,2400,Mizzen Mast,2,0,0,0.0,0.0,0.2
阪神,芝,2400,Monsun,3,0,2,0.0,0.6667,0.5
阪神,芝,2400,Montjeu,1,0,0,0.0,0.0,0.25
阪神,芝,2400,Myboycharlie,3,0,0,0.0,0.0,0.166667
阪神,芝,2400,O'Reilly,2,0,1,0.0,0.5,0.4
阪神,芝,2400,Oratorio,1,1,1,1.0,1.0,0.5
阪神,芝,2400,Pure Prize,1,0,1,0.0,1.0,0.5
阪神,芝,2400,Reset,1,0,0,0.0,0.0,0.25
阪神,芝,2400,Royal Anthem,1,0,0,0.0,0.0,0.25
阪神,芝,2400,Sadler's Wells,1,1,1,1.0,1.0,0.5
阪神,芝,2400,Selkirk,2,0,0,0.0,0.0,0.2
阪神,芝,2400,Sightseeing,1,0,0,0.0,0.0,0.25
