場所,芝ダ,距離,種牡馬,母数,勝利数,複勝数,単勝率,複勝率
新潟,芝,1200,ジョーカプチーノ,5,0,1,0.0,0.2
新潟,芝,1200,スウェプトオーヴァーボード,3,1,1,0.3333,0.3333
新潟,芝,1200,スクリーンヒーロー,8,1,1,0.125,0.125
新潟,芝,1200,スズカフェニックス,1,0,0,0.0,0.0
新潟,芝,1200,スノードラゴン,1,0,0,0.0,0.0
新潟,芝,1200,スマートファルコン,1,0,0,0.0,0.0
新潟,芝,1200,ゼンノロブロイ,1,0,0,0.0,0.0
新潟,芝,1200,タイキシャトル,2,0,0,0.0,0.0
新潟,芝,1200,ダイワメジャー,20,5,8,0.25,0.4
新潟,芝,1200,ダノンシャンティ,1,0,0,0.0,0.0
新潟,芝,1200,ダノンバラード,1,0,0,0.0,0.0
新潟,芝,1200,ダノンレジェンド,1,0,0,0.0,0.0
新潟,芝,1200,ディスクリートキャット,4,0,0,0.0,0.0
新潟,芝,1200,ディープインパクト,5,1,1,0.2,0.2
新潟,芝,1200,ディープブリランテ,5,1,2,0.2,0.4
新潟,芝,1200,デクラレーションオブウォー,1,0,0,0.0,0.0
新潟,芝,1200,トゥザグローリー,1,0,0,0.0,0.0
新潟,芝,1200,トゥザワールド,1,0,0,0.0,0.0
新潟,芝,1200,トビーズコーナー,1,0,0,0.0,0.0
新潟,芝,1200,トーセンジョーダン,2,0,1,0.0,0.5
新潟,芝,1200,トーセンファントム,1,0,0,0.0,0.0
新潟,芝,1200,トーセンラー,2,0,1,0.0,0.5
新潟,芝,1200,トーホウジャッカル,1,0,1,0.0,1.0
新潟,芝,1200,ドゥラメンテ,4,1,1,0.25,0.25
新潟,芝,1200,ドリームバレンチノ,1,0,0,0.0,0.0
新潟,芝,1200,ドレフォン,1,0,0,0.0,0.0
新潟,芝,1200,ニューイヤーズデイ,1,0,0,0.0,0.0
新潟,芝,1200,ネロ,1,0,0,0.0,0.0
新潟,芝,1200,ノヴェリスト,2,0,0,0.0,0.0
新潟,芝,1200,ハーツクライ,3,0,0,0.0,0.0
新潟,芝,1200,ハービンジャー,5,0,1,0.0,0.2
新潟,芝,1200,バゴ,3,0,0,0.0,0.0
新潟,芝,1200,バトルプラン,1,0,0,0.0,0.0
新潟,芝,1200,パイロ,1,0,0,0.0,0.0
新潟,芝,1200,パドトロワ,1,0,0,0.0,0.0
新潟,芝,1200,ビッグアーサー,6,1,2,0.1667,0.3333
新潟,芝,1200,ファインニードル,3,0,1,0.0,0.3333
新潟,芝,1200,ブラックタイド,5,0,0,0.0,0.0
新潟,芝,1200,ヘニーヒューズ,1,0,0,0.0,0.0
新潟,芝,1200,ベーカバド,7,0,3,0.0,0.4286
新潟,芝,1200,ホッコータルマエ,1,0,0,0.0,0.0
新潟,芝,1200,マインドユアビスケッツ,4,1,1,0.25,0.25
新潟,芝,1200,マクフィ,4,0,1,0.0,0.25
新潟,芝,1200,マツリダゴッホ,4,0,1,0.0,0.25
新潟,芝,1200,マンハッタンカフェ,1,0,0,0.0,0.0
新潟,芝,1200,ミキノバンジョー,1,0,0,0.0,0.0
新潟,芝,1200,ミッキーアイル,2,0,0,0.0,0.0
新潟,芝,1200,メイショウボーラー,1,0,1,0.0,1.0
新潟,芝,1200,モーリス,8,0,1,0.0,0.125
新潟,芝,1200,ラブリーデイ,1,0,0,0.0,0.0
新潟,芝,1200,リアルインパクト,5,0,1,0.0,0.2
新潟,芝,1200,リアルスティール,1,0,0,0.0,0.0
新潟,芝,1200,リオンディーズ,8,1,3,0.125,0.375
新潟,芝,1200,リーチザクラウン,4,0,0,0.0,0.0
新潟,芝,1200,ルーラーシップ,4,0,0,0.0,0.0
新潟,芝,1200,レッドスパーダ,1,0,0,0.0,0.0
新潟,芝,1200,レッドファルクス,2,0,0,0.0,0.0
新潟,芝,1200,ロゴタイプ,2,0,2,0.0,1.0
新潟,芝,1200,ロードアルティマ,1,0,0,0.0,0.0
新潟,芝,1200,ロードカナロア,19,0,3,0.0,0.1579
新潟,芝,1200,ワールドエース,2,0,1,0.0,0.5
新潟,芝,1200,ヴィクトワールピサ,3,0,0,0.0,0.0
新潟,芝,1400,American Pharoah,1,0,0,0.0,0.0
新潟,芝,1400,Danon Ballade,1,0,0,0.0,0.0
新潟,芝,1400,Dark Angel,1,0,0,0.0,0.0
新潟,芝,1400,Dubawi,1,0,0,0.0,0.0
新潟,芝,1400,Free Eagle,1,0,0,0.0,0.0
新潟,芝,1400,Gleneagles,1,0,0,0.0,0.0
新潟,芝,1400,Le Havre,1,0,0,0.0,0.0
新潟,芝,1400,Nathaniel,1,0,0,0.0,0.0
新潟,芝,1400,Raven's Pass,1,0,0,0.0,0.0
新潟,芝,1400,Snitzel,2,0,1,0.0,0.5
新潟,芝,1400,アドマイヤマックス,1,0,0,0.0,0.0
新潟,芝,1400,アドマイヤムーン,6,0,1,0.0,0.1667
新潟,芝,1400,アポロキングダム,1,0,0,0.0,0.0
新潟,芝,1400,アメリカンペイトリオット,6,0,1,0.0,0.1667
新潟,芝,1400,アンライバルド,1,0,0,0.0,0.0
新潟,芝,1400,イスラボニータ,5,1,3,0.2,0.6
新潟,芝,1400,エイシンヒカリ,4,0,1,0.0,0.25
新潟,芝,1400,エイシンフラッシュ,5,0,0,0.0,0.0
新潟,芝,1400,エスケンデレヤ,1,0,0,0.0,0.0
新潟,芝,1400,エピファネイア,30,2,6,0.0667,0.2
新潟,芝,1400,オルフェーヴル,9,0,1,0.0,0.1111
新潟,芝,1400,カリフォルニアクローム,1,1,1,1.0,1.0
新潟,芝,1400,カレンブラックヒル,3,0,1,0.0,0.3333
新潟,芝,1400,ガルボ,1,0,0,0.0,0.0
新潟,芝,1400,キズナ,12,2,4,0.1667,0.3333
新潟,芝,1400,キタサンブラック,10,2,3,0.2,0.3
新潟,芝,1400,キングカメハメハ,1,0,0,0.0,0.0
新潟,芝,1400,キンシャサノキセキ,7,0,1,0.0,0.1429
新潟,芝,1400,クロフネ,1,0,0,0.0,0.0
新潟,芝,1400,グランプリボス,2,0,0,0.0,0.0
新潟,芝,1400,グレーターロンドン,1,0,0,0.0,0.0
新潟,芝,1400,ゴールドシップ,1,0,0,0.0,0.0
新潟,芝,1400,ゴールドヘイロー,2,0,0,0.0,0.0
新潟,芝,1400,サクラオリオン,1,0,0,0.0,0.0
新潟,芝,1400,サトノアラジン,2,1,1,0.5,0.5
新潟,芝,1400,シャンハイボビー,1,0,1,0.0,1.0
新潟,芝,1400,シルバーステート,2,0,1,0.0,0.5
新潟,芝,1400,ジャスタウェイ,10,2,5,0.2,0.5
新潟,芝,1400,ジャングルポケット,1,0,0,0.0,0.0
新潟,芝,1400,ジョーカプチーノ,2,0,0,0.0,0.0
新潟,芝,1400,スウェプトオーヴァーボード,1,0,0,0.0,0.0
新潟,芝,1400,スクリーンヒーロー,17,0,4,0.0,0.2353
新潟,芝,1400,スズカフェニックス,2,0,0,0.0,0.0
新潟,芝,1400,スマートファルコン,1,0,0,0.0,0.0
新潟,芝,1400,ダイワメジャー,13,0,2,0.0,0.1538
新潟,芝,1400,ダノンシャンティ,2,0,0,0.0,0.0
新潟,芝,1400,ダノンバラード,2,0,0,0.0,0.0
新潟,芝,1400,ダノンレジェンド,2,0,0,0.0,0.0
新潟,芝,1400,ディスクリートキャット,2,0,1,0.0,0.5
新潟,芝,1400,ディープインパクト,24,1,3,0.0417,0.125
新潟,芝,1400,ディープブリランテ,2,0,0,0.0,0.0
新潟,芝,1400,デクラレーションオブウォー,2,1,1,0.5,0.5
新潟,芝,1400,トゥザグローリー,2,0,0,0.0,0.0
新潟,芝,1400,トゥザワールド,2,0,0,0.0,0.0
新潟,芝,1400,トビーズコーナー,1,0,0,0.0,0.0
新潟,芝,1400,トーセンジョーダン,1,0,0,0.0,0.0
新潟,芝,1400,トーセンホマレボシ,1,0,0,0.0,0.0
新潟,芝,1400,トーセンラー,3,0,0,0.0,0.0
新潟,芝,1400,ドゥラメンテ,15,0,4,0.0,0.2667
新潟,芝,1400,ドレフォン,9,1,2,0.1111,0.2222
新潟,芝,1400,ニューイヤーズデイ,1,0,0,0.0,0.0
新潟,芝,1400,ノヴェリスト,5,1,2,0.2,0.4
新潟,芝,1400,ハクサンムーン,1,0,0,0.0,0.0
新潟,芝,1400,ハーツクライ,9,0,0,0.0,0.0
新潟,芝,1400,ハービンジャー,7,1,1,0.1429,0.1429
新潟,芝,1400,バゴ,1,0,0,0.0,0.0
新潟,芝,1400,バトルプラン,2,0,0,0.0,0.0
新潟,芝,1400,パドトロワ,1,0,0,0.0,0.0
新潟,芝,1400,ビッグアーサー,3,0,1,0.0,0.3333
新潟,芝,1400,フリオーソ,1,0,0,0.0,0.0
新潟,芝,1400,ブラックタイド,3,0,0,0.0,0.0
新潟,芝,1400,ヘニーヒューズ,1,0,0,0.0,0.0
新潟,芝,1400,ベーカバド,4,0,0,0.0,0.0
新潟,芝,1400,ポアゾンブラック,1,0,0,0.0,0.0
新潟,芝,1400,マクフィ,7,0,1,0.0,0.1429
新潟,芝,1400,マジェスティックウォリアー,1,0,0,0.0,0.0
新潟,芝,1400,マツリダゴッホ,4,0,0,0.0,0.0
新潟,芝,1400,ミッキーアイル,4,1,2,0.25,0.5
新潟,芝,1400,メイショウボーラー,4,0,0,0.0,0.0
新潟,芝,1400,モンテロッソ,1,0,0,0.0,0.0
新潟,芝,1400,モーリス,17,2,2,0.1176,0.1176
新潟,芝,1400,ラブリーデイ,4,0,1,0.0,0.25
新潟,芝,1400,リアルインパクト,3,0,0,0.0,0.0
新潟,芝,1400,リオンディーズ,12,0,0,0.0,0.0
新潟,芝,1400,リーチザクラウン,1,0,0,0.0,0.0
新潟,芝,1400,ルーラーシップ,15,0,4,0.0,0.2667
新潟,芝,1400,レッドファルクス,1,0,1,0.0,1.0
新潟,芝,1400,ロゴタイプ,2,0,0,0.0,0.0
新潟,芝,1400,ロジユニヴァース,2,0,0,0.0,0.0
新潟,芝,1400,ローエングリン,1,0,0,0.0,0.0
新潟,芝,1400,ロードカナロア,22,3,7,0.1364,0.3182
新潟,芝,1400,ワールドエース,2,0,0,0.0,0.0
新潟,芝,1400,ヴァンセンヌ,1,0,0,0.0,0.0
新潟,芝,1400,ヴィクトワールピサ,5,2,2,0.4,0.4
新潟,芝,1600,Almanzor,1,0,0,0.0,0.0
新潟,芝,1600,Dark Angel,1,0,0,0.0,0.0
新潟,芝,1600,Frankel,2,1,1,0.5,0.5
新潟,芝,1600,Free Eagle,1,0,0,0.0,0.0
新潟,芝,1600,Kingman,1,0,0,0.0,0.0
新潟,芝,1600,Le Havre,1,0,1,0.0,1.0
新潟,芝,1600,Lea,1,1,1,1.0,1.0
新潟,芝,1600,Optimizer,2,0,0,0.0,0.0
新潟,芝,1600,Point of Entry,1,0,0,0.0,0.0
新潟,芝,1600,Snitzel,1,0,0,0.0,0.0
新潟,芝,1600,アジアエクスプレス,3,1,1,0.3333,0.3333
新潟,芝,1600,アドマイヤオーラ,1,0,0,0.0,0.0
新潟,芝,1600,アドマイヤムーン,2,0,0,0.0,0.0
新潟,芝,1600,アメリカンペイトリオット,2,0,0,0.0,0.0
新潟,芝,1600,イスラボニータ,8,0,0,0.0,0.0
新潟,芝,1600,エイシンヒカリ,3,0,0,0.0,0.0
新潟,芝,1600,エイシンフラッシュ,2,0,0,0.0,0.0
新潟,芝,1600,エピファネイア,21,0,3,0.0,0.1429
新潟,芝,1600,オルフェーヴル,10,0,3,0.0,0.3
新潟,芝,1600,オレハマッテルゼ,1,0,0,0.0,0.0
新潟,芝,1600,カレンブラックヒル,2,0,0,0.0,0.0
新潟,芝,1600,キズナ,13,0,2,0.0,0.1538
新潟,芝,1600,キタサンブラック,7,0,2,0.0,0.2857
新潟,芝,1600,キングカメハメハ,6,0,0,0.0,0.0
新潟,芝,1600,キンシャサノキセキ,5,0,0,0.0,0.0
新潟,芝,1600,クロフネ,1,1,1,1.0,1.0
新潟,芝,1600,グレーターロンドン,2,0,0,0.0,0.0
新潟,芝,1600,ゴールドシップ,5,1,1,0.2,0.2
新潟,芝,1600,サトノアラジン,3,1,2,0.3333,0.6667
新潟,芝,1600,シャンハイボビー,1,0,0,0.0,0.0
新潟,芝,1600,シルバーステート,5,0,2,0.0,0.4
新潟,芝,1600,ジャスタウェイ,5,0,1,0.0,0.2
新潟,芝,1600,ジャングルポケット,4,0,0,0.0,0.0
新潟,芝,1600,スウェプトオーヴァーボード,1,0,0,0.0,0.0
新潟,芝,1600,スクリーンヒーロー,10,4,6,0.4,0.6
新潟,芝,1600,ストロングリターン,2,0,0,0.0,0.0
新潟,芝,1600,スピルバーグ,1,0,1,0.0,1.0
新潟,芝,1600,タリスマニック,1,0,0,0.0,0.0
新潟,芝,1600,タートルボウル,2,0,1,0.0,0.5
新潟,芝,1600,ダイワメジャー,4,0,0,0.0,0.0
新潟,芝,1600,ダノンバラード,3,1,2,0.3333,0.6667
新潟,芝,1600,ダンカーク,1,0,0,0.0,0.0
新潟,芝,1600,ディスクリートキャット,2,0,1,0.0,0.5
新潟,芝,1600,ディープインパクト,32,2,7,0.0625,0.2188
新潟,芝,1600,ディープスカイ,1,0,0,0.0,0.0
新潟,芝,1600,ディープブリランテ,4,0,0,0.0,0.0
新潟,芝,1600,ディーマジェスティ,3,0,0,0.0,0.0
新潟,芝,1600,デクラレーションオブウォー,2,0,0,0.0,0.0
新潟,芝,1600,トゥザグローリー,1,0,0,0.0,0.0
新潟,芝,1600,トーセンジョーダン,1,0,0,0.0,0.0
新潟,芝,1600,トーセンラー,1,0,0,0.0,0.0
新潟,芝,1600,トーホウジャッカル,1,0,0,0.0,0.0
新潟,芝,1600,ドゥラメンテ,11,0,1,0.0,0.0909
新潟,芝,1600,ドレフォン,2,0,0,0.0,0.0
新潟,芝,1600,ネオユニヴァース,1,0,0,0.0,0.0
新潟,芝,1600,ノヴェリスト,3,1,1,0.3333,0.3333
新潟,芝,1600,ハーツクライ,12,1,2,0.0833,0.1667
新潟,芝,1600,ハービンジャー,10,1,2,0.1,0.2
新潟,芝,1600,ヒルノダムール,1,0,0,0.0,0.0
新潟,芝,1600,フリオーソ,1,0,0,0.0,0.0
新潟,芝,1600,ブラックタイド,2,0,0,0.0,0.0
新潟,芝,1600,ブリックスアンドモルタル,1,0,1,0.0,1.0
新潟,芝,1600,マインドユアビスケッツ,2,0,0,0.0,0.0
新潟,芝,1600,マクフィ,3,0,2,0.0,0.6667
新潟,芝,1600,マツリダゴッホ,1,0,0,0.0,0.0
新潟,芝,1600,ミッキーアイル,2,0,1,0.0,0.5
新潟,芝,1600,メイショウボーラー,1,0,0,0.0,0.0
新潟,芝,1600,モーリス,12,1,2,0.0833,0.1667
新潟,芝,1600,ヤマカツエース,1,0,0,0.0,0.0
新潟,芝,1600,ラブリーデイ,1,0,0,0.0,0.0
新潟,芝,1600,リアルインパクト,8,1,2,0.125,0.25
新潟,芝,1600,リアルスティール,3,1,2,0.3333,0.6667
新潟,芝,1600,リオンディーズ,3,1,1,0.3333,0.3333
新潟,芝,1600,リーチザクラウン,1,0,0,0.0,0.0
新潟,芝,1600,ルーラーシップ,12,0,1,0.0,0.0833
新潟,芝,1600,レイデオロ,1,0,0,0.0,0.0
新潟,芝,1600,レッドスパーダ,1,0,0,0.0,0.0
新潟,芝,1600,レッドファルクス,1,0,0,0.0,0.0
新潟,芝,1600,ロゴタイプ,1,0,0,0.0,0.0
新潟,芝,1600,ローエングリン,1,0,0,0.0,0.0
新潟,芝,1600,ロードカナロア,19,2,6,0.1053,0.3158
新潟,芝,1600,ワールドエース,6,0,2,0.0,0.3333
新潟,芝,1600,ヴァンキッシュラン,1,0,0,0.0,0.0
新潟,芝,1600,ヴィクトワールピサ,3,0,1,0.0,0.3333
新潟,芝,1800,American Pharoah,2,0,0,0.0,0.0
新潟,芝,1800,Frankel,1,0,0,0.0,0.0
新潟,芝,1800,Intello,1,0,0,0.0,0.0
新潟,芝,1800,Kitten's Joy,1,0,0,0.0,0.0
新潟,芝,1800,Wootton Bassett,1,0,0,0.0,0.0
新潟,芝,1800,アイルハヴアナザー,2,0,0,0.0,0.0
新潟,芝,1800,アスカクリチャン,1,0,0,0.0,0.0
新潟,芝,1800,アドマイヤコジーン,1,0,1,0.0,1.0
新潟,芝,1800,アドマイヤムーン,1,0,0,0.0,0.0
新潟,芝,1800,アメリカンペイトリオット,3,1,2,0.3333,0.6667
新潟,芝,1800,イスラボニータ,4,0,0,0.0,0.0
新潟,芝,1800,エイシンヒカリ,2,0,0,0.0,0.0
新潟,芝,1800,エイシンフラッシュ,6,1,2,0.1667,0.3333
新潟,芝,1800,エピファネイア,30,2,3,0.0667,0.1
新潟,芝,1800,オウケンブルースリ,1,0,0,0.0,0.0
新潟,芝,1800,オルフェーヴル,5,0,1,0.0,0.2
新潟,芝,1800,カレンブラックヒル,2,0,1,0.0,0.5
新潟,芝,1800,キズナ,14,0,1,0.0,0.0714
新潟,芝,1800,キタサンブラック,5,0,0,0.0,0.0
新潟,芝,1800,キングカメハメハ,4,0,2,0.0,0.5
新潟,芝,1800,キンシャサノキセキ,3,0,0,0.0,0.0
新潟,芝,1800,クロフネ,1,0,0,0.0,0.0
新潟,芝,1800,グランプリボス,1,1,1,1.0,1.0
新潟,芝,1800,ゴスホークケン,1,0,0,0.0,0.0
新潟,芝,1800,ゴールドアクター,1,0,0,0.0,0.0
新潟,芝,1800,ゴールドシップ,24,0,5,0.0,0.2083
新潟,芝,1800,サトノアラジン,4,0,1,0.0,0.25
新潟,芝,1800,サトノクラウン,2,0,0,0.0,0.0
新潟,芝,1800,サトノダイヤモンド,4,0,2,0.0,0.5
新潟,芝,1800,ザファクター,1,0,0,0.0,0.0
新潟,芝,1800,シニスターミニスター,1,0,0,0.0,0.0
新潟,芝,1800,シャンハイボビー,1,0,0,0.0,0.0
新潟,芝,1800,シルバーステート,8,0,4,0.0,0.5
新潟,芝,1800,ジャスタウェイ,4,0,2,0.0,0.5
新潟,芝,1800,ジャングルポケット,7,0,2,0.0,0.2857
新潟,芝,1800,ジョーカプチーノ,2,0,0,0.0,0.0
新潟,芝,1800,スクリーンヒーロー,6,0,1,0.0,0.1667
新潟,芝,1800,ステイゴールド,1,0,0,0.0,0.0
新潟,芝,1800,ストロングリターン,2,0,1,0.0,0.5
新潟,芝,1800,スピルバーグ,1,1,1,1.0,1.0
新潟,芝,1800,ゼンノロブロイ,1,0,0,0.0,0.0
新潟,芝,1800,ダイワメジャー,13,0,2,0.0,0.1538
新潟,芝,1800,ダノンバラード,6,0,0,0.0,0.0
新潟,芝,1800,ダンカーク,1,0,0,0.0,0.0
新潟,芝,1800,ディスクリートキャット,5,0,1,0.0,0.2
新潟,芝,1800,ディープインパクト,43,6,17,0.1395,0.3953
新潟,芝,1800,ディープスカイ,1,0,0,0.0,0.0
新潟,芝,1800,ディープブリランテ,2,0,0,0.0,0.0
新潟,芝,1800,ディーマジェスティ,2,0,1,0.0,0.5
新潟,芝,1800,トゥザワールド,2,0,0,0.0,0.0
新潟,芝,1800,トランセンド,2,0,0,0.0,0.0
新潟,芝,1800,トーセンジョーダン,1,0,0,0.0,0.0
新潟,芝,1800,トーセンラー,4,1,3,0.25,0.75
新潟,芝,1800,ドゥラメンテ,20,1,4,0.05,0.2
新潟,芝,1800,ドリームジャーニー,1,0,0,0.0,0.0
新潟,芝,1800,ドレフォン,3,0,0,0.0,0.0
新潟,芝,1800,ニシケンモノノフ,1,0,0,0.0,0.0
新潟,芝,1800,ニューイヤーズデイ,1,0,0,0.0,0.0
新潟,芝,1800,ネオユニヴァース,5,0,2,0.0,0.4
新潟,芝,1800,ハーツクライ,34,4,10,0.1176,0.2941
新潟,芝,1800,ハービンジャー,27,3,5,0.1111,0.1852
新潟,芝,1800,バゴ,2,0,0,0.0,0.0
新潟,芝,1800,ビーチパトロール,4,0,1,0.0,0.25
新潟,芝,1800,フェノーメノ,1,0,0,0.0,0.0
新潟,芝,1800,ブラックタイド,6,0,0,0.0,0.0
新潟,芝,1800,ベルシャザール,1,0,0,0.0,0.0
新潟,芝,1800,ベーカバド,1,0,1,0.0,1.0
新潟,芝,1800,マインドユアビスケッツ,1,0,0,0.0,0.0
新潟,芝,1800,ミッキーアイル,2,0,0,0.0,0.0
新潟,芝,1800,ミッキーロケット,1,0,0,0.0,0.0
新潟,芝,1800,メイショウボーラー,2,0,0,0.0,0.0
新潟,芝,1800,モンテロッソ,1,0,0,0.0,0.0
新潟,芝,1800,モーリス,17,3,5,0.1765,0.2941
新潟,芝,1800,ヤマカツエース,1,0,0,0.0,0.0
新潟,芝,1800,ラニ,1,0,0,0.0,0.0
新潟,芝,1800,ラブリーデイ,1,0,0,0.0,0.0
新潟,芝,1800,リアルインパクト,3,0,0,0.0,0.0
新潟,芝,1800,リアルスティール,6,2,3,0.3333,0.5
新潟,芝,1800,リオンディーズ,9,1,3,0.1111,0.3333
新潟,芝,1800,リーチザクラウン,3,0,1,0.0,0.3333
新潟,芝,1800,ルーラーシップ,21,3,4,0.1429,0.1905
新潟,芝,1800,レイデオロ,1,0,1,0.0,1.0
新潟,芝,1800,レッドスパーダ,2,0,1,0.0,0.5
新潟,芝,1800,ロゴタイプ,3,1,1,0.3333,0.3333
新潟,芝,1800,ロードカナロア,22,4,6,0.1818,0.2727
新潟,芝,1800,ワークフォース,2,0,1,0.0,0.5
新潟,芝,1800,ワールドエース,3,1,1,0.3333,0.3333
新潟,芝,1800,ヴァンセンヌ,1,0,0,0.0,0.0
新潟,芝,1800,ヴィクトワールピサ,7,0,1,0.0,0.1429
新潟,芝,2000,Nathaniel,1,0,0,0.0,0.0
新潟,芝,2000,New Bay,1,0,1,0.0,1.0
新潟,芝,2000,アイルハヴアナザー,1,0,0,0.0,0.0
新潟,芝,2000,アンライバルド,1,0,0,0.0,0.0
新潟,芝,2000,エイシンフラッシュ,3,0,1,0.0,0.3333
新潟,芝,2000,エスポワールシチー,1,0,0,0.0,0.0
新潟,芝,2000,エピファネイア,20,1,7,0.05,0.35
新潟,芝,2000,オルフェーヴル,8,0,3,0.0,0.375
新潟,芝,2000,カレンブラックヒル,2,0,0,0.0,0.0
新潟,芝,2000,キズナ,13,2,4,0.1538,0.3077
新潟,芝,2000,キタサンブラック,2,0,0,0.0,0.0
新潟,芝,2000,キングカメハメハ,4,0,1,0.0,0.25
新潟,芝,2000,キングヘイロー,1,0,1,0.0,1.0
新潟,芝,2000,キンシャサノキセキ,1,0,0,0.0,0.0
新潟,芝,2000,グラスワンダー,2,0,0,0.0,0.0
新潟,芝,2000,グレーターロンドン,1,0,0,0.0,0.0
新潟,芝,2000,ケープブランコ,2,0,0,0.0,0.0
新潟,芝,2000,コパノリッキー,1,0,0,0.0,0.0
新潟,芝,2000,ゴールドシップ,12,1,3,0.0833,0.25
新潟,芝,2000,サトノアラジン,1,0,1,0.0,1.0
新潟,芝,2000,サトノダイヤモンド,1,0,0,0.0,0.0
新潟,芝,2000,シルバーステート,3,0,1,0.0,0.3333
新潟,芝,2000,ジャスタウェイ,4,0,0,0.0,0.0
新潟,芝,2000,ジャングルポケット,2,0,1,0.0,0.5
新潟,芝,2000,ジョーカプチーノ,2,0,0,0.0,0.0
新潟,芝,2000,スウェプトオーヴァーボード,1,0,0,0.0,0.0
新潟,芝,2000,スクリーンヒーロー,5,1,2,0.2,0.4
新潟,芝,2000,ストロングリターン,1,0,0,0.0,0.0
新潟,芝,2000,スピルバーグ,3,0,0,0.0,0.0
新潟,芝,2000,スワーヴリチャード,1,0,0,0.0,0.0
新潟,芝,2000,タートルボウル,1,0,0,0.0,0.0
新潟,芝,2000,ダイワメジャー,6,1,4,0.1667,0.6667
新潟,芝,2000,ダノンバラード,1,0,0,0.0,0.0
新潟,芝,2000,ダンカーク,1,0,0,0.0,0.0
新潟,芝,2000,ディープインパクト,23,2,6,0.087,0.2609
新潟,芝,2000,ディープブリランテ,4,0,0,0.0,0.0
新潟,芝,2000,ディーマジェスティ,1,0,0,0.0,0.0
新潟,芝,2000,デクラレーションオブウォー,1,0,0,0.0,0.0
新潟,芝,2000,トゥザワールド,1,0,0,0.0,0.0
新潟,芝,2000,トーセンホマレボシ,1,0,0,0.0,0.0
新潟,芝,2000,トーセンラー,2,0,2,0.0,1.0
新潟,芝,2000,トーホウジャッカル,2,0,1,0.0,0.5
新潟,芝,2000,ドゥラメンテ,16,1,7,0.0625,0.4375
新潟,芝,2000,ドリームジャーニー,4,0,0,0.0,0.0
新潟,芝,2000,ドレフォン,1,0,0,0.0,0.0
新潟,芝,2000,ナカヤマフェスタ,1,0,0,0.0,0.0
新潟,芝,2000,ネオユニヴァース,1,0,0,0.0,0.0
新潟,芝,2000,ネロ,1,0,0,0.0,0.0
新潟,芝,2000,ノヴェリスト,2,0,1,0.0,0.5
新潟,芝,2000,ハーツクライ,19,2,4,0.1053,0.2105
新潟,芝,2000,ハービンジャー,23,6,7,0.2609,0.3043
新潟,芝,2000,バゴ,3,0,0,0.0,0.0
新潟,芝,2000,バトルプラン,3,0,0,0.0,0.0
新潟,芝,2000,ヒルノダムール,1,0,0,0.0,0.0
新潟,芝,2000,ビーチパトロール,5,2,4,0.4,0.8
新潟,芝,2000,フェノーメノ,2,0,0,0.0,0.0
新潟,芝,2000,ブラックタイド,3,0,0,0.0,0.0
新潟,芝,2000,マクマホン,1,0,0,0.0,0.0
新潟,芝,2000,マーベラスサンデー,1,0,0,0.0,0.0
新潟,芝,2000,ミッキーロケット,1,0,1,0.0,1.0
新潟,芝,2000,モーリス,9,2,2,0.2222,0.2222
新潟,芝,2000,ラブリーデイ,3,0,2,0.0,0.6667
新潟,芝,2000,リアルスティール,3,0,0,0.0,0.0
新潟,芝,2000,リオンディーズ,1,0,0,0.0,0.0
新潟,芝,2000,リーチザクラウン,1,0,0,0.0,0.0
新潟,芝,2000,ルーラーシップ,10,0,1,0.0,0.1
新潟,芝,2000,ロゴタイプ,2,0,0,0.0,0.0
新潟,芝,2000,ローエングリン,2,0,0,0.0,0.0
新潟,芝,2000,ロージズインメイ,2,0,0,0.0,0.0
新潟,芝,2000,ロードカナロア,6,1,1,0.1667,0.1667
新潟,芝,2000,ワンアンドオンリー,1,0,0,0.0,0.0
新潟,芝,2000,ワークフォース,1,0,0,0.0,0.0
新潟,芝,2000,ワールドエース,2,0,0,0.0,0.0
新潟,芝,2000,ヴァンセンヌ,1,0,0,0.0,0.0
新潟,芝,2000,ヴィクトワールピサ,8,2,3,0.25,0.375
新潟,芝,2200,Frankel,1,0,0,0.0,0.0
新潟,芝,2200,New Bay,1,0,0,0.0,0.0
新潟,芝,2200,アイルハヴアナザー,1,0,0,0.0,0.0
新潟,芝,2200,アドマイヤムーン,1,0,0,0.0,0.0
新潟,芝,2200,アメリカンペイトリオット,1,0,0,0.0,0.0
新潟,芝,2200,イスラボニータ,1,0,0,0.0,0.0
新潟,芝,2200,エイシンヒカリ,1,0,0,0.0,0.0
新潟,芝,2200,エイシンフラッシュ,6,0,0,0.0,0.0
新潟,芝,2200,エピファネイア,9,0,2,0.0,0.2222
新潟,芝,2200,オウケンブルースリ,1,0,0,0.0,0.0
新潟,芝,2200,オルフェーヴル,9,2,3,0.2222,0.3333
新潟,芝,2200,キズナ,9,2,4,0.2222,0.4444
新潟,芝,2200,キタサンブラック,4,0,0,0.0,0.0
新潟,芝,2200,キングカメハメハ,8,0,1,0.0,0.125
新潟,芝,2200,キンシャサノキセキ,1,0,0,0.0,0.0
新潟,芝,2200,クリエイター2,1,0,0,0.0,0.0
新潟,芝,2200,グラスワンダー,1,0,0,0.0,0.0
新潟,芝,2200,グランプリボス,1,0,0,0.0,0.0
新潟,芝,2200,ケープブランコ,1,0,1,0.0,1.0
新潟,芝,2200,ゴールドシップ,18,1,3,0.0556,0.1667
