場所,芝・ダ,距離,内容,母数,勝利数,複勝数,条件,単勝率,複勝率,順位,ランク
京都,芝,2000,ロージズインメイ,2,0,0,血統,0.0,0.0,43,C
京都,芝,2000,Lea,1,0,0,血統,0.0,0.0,44,C
京都,芝,2000,Saxon Warrior,1,0,0,血統,0.0,0.0,45,C
京都,芝,2000,Shamardal,1,0,0,血統,0.0,0.0,46,C
京都,芝,2000,アメリカンペイトリオット,1,0,0,血統,0.0,0.0,47,C
京都,芝,2000,カリフォルニアクローム,1,0,0,血統,0.0,0.0,48,C
京都,芝,2000,キンシャサノキセキ,1,0,0,血統,0.0,0.0,49,C
京都,芝,2000,クリエイター2,1,0,0,血統,0.0,0.0,50,C
京都,芝,2000,グランプリボス,1,0,0,血統,0.0,0.0,51,C
京都,芝,2000,グレーターロンドン,1,0,0,血統,0.0,0.0,52,D
京都,芝,2000,コパノリッキー,1,0,0,血統,0.0,0.0,53,D
京都,芝,2000,ゴールドアクター,1,0,0,血統,0.0,0.0,54,D
京都,芝,2000,サダムパテック,1,0,0,血統,0.0,0.0,55,D
京都,芝,2000,サトノクラウン,1,0,0,血統,0.0,0.0,56,D
京都,芝,2000,サムライハート,1,0,0,血統,0.0,0.0,57,D
京都,芝,2000,ジョーカプチーノ,1,0,0,血統,0.0,0.0,58,D
京都,芝,2000,スピルバーグ,1,0,0,血統,0.0,0.0,59,D
京都,芝,2000,デクラレーションオブウォー,1,0,0,血統,0.0,0.0,60,D
京都,芝,2000,ニシケンモノノフ,1,0,0,血統,0.0,0.0,61,D
京都,芝,2000,ブリックスアンドモルタル,1,0,0,血統,0.0,0.0,62,D
京都,芝,2000,マジェスティックウォリアー,1,0,0,血統,0.0,0.0,63,D
京都,芝,2000,ワールドエース,1,0,0,血統,0.0,0.0,64,D
京都,芝,2000,鮫島一歩,2,1,2,調教師,0.5,1.0,1,S
京都,芝,2000,庄野靖志,4,2,2,調教師,0.5,0.5,2,A
京都,芝,2000,杉山佳明,2,1,1,調教師,0.5,0.5,3,A
京都,芝,2000,矢作芳人,2,1,1,調教師,0.5,0.5,4,A
京都,芝,2000,黒岩陽一,2,1,1,調教師,0.5,0.5,5,A
京都,芝,2000,池添学,3,1,2,調教師,0.3333,0.6667,6,A
京都,芝,2000,音無秀孝,3,1,2,調教師,0.3333,0.6667,7,A
京都,芝,2000,中竹和也,3,1,1,調教師,0.3333,0.3333,8,A
京都,芝,2000,本田優,3,1,1,調教師,0.3333,0.3333,9,A
京都,芝,2000,池江泰寿,3,1,1,調教師,0.3333,0.3333,10,A
京都,芝,2000,角田晃一,3,1,1,調教師,0.3333,0.3333,11,A
京都,芝,2000,鈴木孝志,3,1,1,調教師,0.3333,0.3333,12,A
京都,芝,2000,安田隆行,7,2,4,調教師,0.2857,0.5714,13,A
京都,芝,2000,杉山晴紀,7,2,4,調教師,0.2857,0.5714,14,A
京都,芝,2000,清水久詞,4,1,1,調教師,0.25,0.25,15,A
京都,芝,2000,上村洋行,10,2,4,調教師,0.2,0.4,16,A
京都,芝,2000,笹田和秀,5,1,2,調教師,0.2,0.4,17,A
京都,芝,2000,長谷川浩,6,1,5,調教師,0.1667,0.8333,18,A
京都,芝,2000,宮徹,6,1,3,調教師,0.1667,0.5,19,A
京都,芝,2000,千田輝彦,7,1,3,調教師,0.1429,0.4286,20,B
京都,芝,2000,高野友和,7,1,3,調教師,0.1429,0.4286,21,B
京都,芝,2000,友道康夫,7,1,1,調教師,0.1429,0.1429,22,B
京都,芝,2000,北出成人,2,0,2,調教師,0.0,1.0,23,B
京都,芝,2000,中野栄治,1,0,1,調教師,0.0,1.0,24,B
京都,芝,2000,小手川準,1,0,1,調教師,0.0,1.0,25,B
京都,芝,2000,村山明,1,0,1,調教師,0.0,1.0,26,B
京都,芝,2000,森田直行,1,0,1,調教師,0.0,1.0,27,B
京都,芝,2000,河嶋宏樹,1,0,1,調教師,0.0,1.0,28,B
京都,芝,2000,田中克典,1,0,1,調教師,0.0,1.0,29,B
京都,芝,2000,藤原英昭,3,0,2,調教師,0.0,0.6667,30,B
京都,芝,2000,渡辺薫彦,6,0,3,調教師,0.0,0.5,31,B
京都,芝,2000,野中賢二,4,0,2,調教師,0.0,0.5,32,B
京都,芝,2000,奥村豊,2,0,1,調教師,0.0,0.5,33,B
京都,芝,2000,藤岡健一,5,0,2,調教師,0.0,0.4,34,B
京都,芝,2000,中村直也,3,0,1,調教師,0.0,0.3333,35,B
京都,芝,2000,岡田稲男,3,0,1,調教師,0.0,0.3333,36,B
京都,芝,2000,橋口慎介,3,0,1,調教師,0.0,0.3333,37,B
京都,芝,2000,武英智,3,0,1,調教師,0.0,0.3333,38,B
京都,芝,2000,鹿戸雄一,3,0,1,調教師,0.0,0.3333,39,B
京都,芝,2000,須貝尚介,8,0,2,調教師,0.0,0.25,40,B
京都,芝,2000,大橋勇樹,4,0,1,調教師,0.0,0.25,41,B
京都,芝,2000,武幸四郎,4,0,1,調教師,0.0,0.25,42,B
京都,芝,2000,辻野泰之,4,0,1,調教師,0.0,0.25,43,B
京都,芝,2000,斉藤崇史,5,0,1,調教師,0.0,0.2,44,B
京都,芝,2000,高橋亮,5,0,1,調教師,0.0,0.2,45,B
京都,芝,2000,中尾秀正,6,0,1,調教師,0.0,0.1667,46,B
京都,芝,2000,梅田智之,7,0,1,調教師,0.0,0.1429,47,B
京都,芝,2000,佐々木晶,5,0,0,調教師,0.0,0.0,48,B
京都,芝,2000,昆貢,5,0,0,調教師,0.0,0.0,49,B
京都,芝,2000,松永幹夫,4,0,0,調教師,0.0,0.0,50,C
京都,芝,2000,武井亮,4,0,0,調教師,0.0,0.0,51,C
京都,芝,2000,石坂公一,4,0,0,調教師,0.0,0.0,52,C
京都,芝,2000,高橋康之,4,0,0,調教師,0.0,0.0,53,C
京都,芝,2000,中内田充,3,0,0,調教師,0.0,0.0,54,C
京都,芝,2000,小崎憲,3,0,0,調教師,0.0,0.0,55,C
京都,芝,2000,小林真也,3,0,0,調教師,0.0,0.0,56,C
京都,芝,2000,水野貴広,3,0,0,調教師,0.0,0.0,57,C
京都,芝,2000,高木登,3,0,0,調教師,0.0,0.0,58,C
京都,芝,2000,今野貞一,2,0,0,調教師,0.0,0.0,59,C
京都,芝,2000,吉田直弘,2,0,0,調教師,0.0,0.0,60,C
京都,芝,2000,和田雄二,2,0,0,調教師,0.0,0.0,61,C
京都,芝,2000,大竹正博,2,0,0,調教師,0.0,0.0,62,C
京都,芝,2000,宮本博,2,0,0,調教師,0.0,0.0,63,C
京都,芝,2000,宮田敬介,2,0,0,調教師,0.0,0.0,64,C
京都,芝,2000,小栗実,2,0,0,調教師,0.0,0.0,65,C
京都,芝,2000,川村禎彦,2,0,0,調教師,0.0,0.0,66,C
京都,芝,2000,平田修,2,0,0,調教師,0.0,0.0,67,C
京都,芝,2000,手塚貴久,2,0,0,調教師,0.0,0.0,68,C
京都,芝,2000,松下武士,2,0,0,調教師,0.0,0.0,69,C
京都,芝,2000,浜田多実,2,0,0,調教師,0.0,0.0,70,C
京都,芝,2000,畠山吉宏,2,0,0,調教師,0.0,0.0,71,C
京都,芝,2000,西園翔太,2,0,0,調教師,0.0,0.0,72,C
京都,芝,2000,青木孝文,2,0,0,調教師,0.0,0.0,73,C
京都,芝,2000,飯田雄三,2,0,0,調教師,0.0,0.0,74,C
京都,芝,2000,加藤士津,1,0,0,調教師,0.0,0.0,75,C
京都,芝,2000,南田美知,1,0,0,調教師,0.0,0.0,76,C
京都,芝,2000,吉岡辰弥,1,0,0,調教師,0.0,0.0,77,C
京都,芝,2000,和田勇介,1,0,0,調教師,0.0,0.0,78,C
京都,芝,2000,国枝栄,1,0,0,調教師,0.0,0.0,79,C
京都,芝,2000,大久保龍,1,0,0,調教師,0.0,0.0,80,D
京都,芝,2000,安田翔伍,1,0,0,調教師,0.0,0.0,81,D
京都,芝,2000,寺島良,1,0,0,調教師,0.0,0.0,82,D
京都,芝,2000,木村哲也,1,0,0,調教師,0.0,0.0,83,D
京都,芝,2000,松永昌博,1,0,0,調教師,0.0,0.0,84,D
京都,芝,2000,池上昌和,1,0,0,調教師,0.0,0.0,85,D
京都,芝,2000,河内洋,1,0,0,調教師,0.0,0.0,86,D
京都,芝,2000,田中一巧,1,0,0,調教師,0.0,0.0,87,D
京都,芝,2000,田中博康,1,0,0,調教師,0.0,0.0,88,D
京都,芝,2000,畑端省吾,1,0,0,調教師,0.0,0.0,89,D
京都,芝,2000,相沢郁,1,0,0,調教師,0.0,0.0,90,D
京都,芝,2000,石橋守,1,0,0,調教師,0.0,0.0,91,D
京都,芝,2000,荒川義之,1,0,0,調教師,0.0,0.0,92,D
京都,芝,2000,菊川正達,1,0,0,調教師,0.0,0.0,93,D
京都,芝,2000,西村真幸,1,0,0,調教師,0.0,0.0,94,D
京都,芝,2000,谷潔,1,0,0,調教師,0.0,0.0,95,D
京都,芝,2000,金成貴史,1,0,0,調教師,0.0,0.0,96,D
京都,芝,2000,飯田祐史,1,0,0,調教師,0.0,0.0,97,D
京都,芝,2000,高橋一哉,1,0,0,調教師,0.0,0.0,98,D
京都,芝,2000,高橋義忠,1,0,0,調教師,0.0,0.0,99,D
京都,芝,2000,重,26,3,9,馬場,0.1154,0.3462,1,S
京都,芝,2000,不,9,1,3,馬場,0.1111,0.3333,2,B
京都,芝,2000,良,205,19,57,馬場,0.0927,0.278,3,C
京都,芝,2000,稍,43,3,9,馬場,0.0698,0.2093,4,D
京都,芝,2200,札幌,3,1,1,前走場所,0.3333,0.3333,1,S
京都,芝,2200,東京,6,1,2,前走場所,0.1667,0.3333,2,A
京都,芝,2200,福島,7,1,2,前走場所,0.1429,0.2857,3,B
京都,芝,2200,京都,47,5,12,前走場所,0.1064,0.2553,4,B
京都,芝,2200,中山,12,1,2,前走場所,0.0833,0.1667,5,B
京都,芝,2200,阪神,52,4,17,前走場所,0.0769,0.3269,6,C
京都,芝,2200,中京,13,1,4,前走場所,0.0769,0.3077,7,C
京都,芝,2200,新潟,6,0,2,前走場所,0.0,0.3333,8,C
京都,芝,2200,小倉,10,0,0,前走場所,0.0,0.0,9,D
京都,芝,2200,函館,1,0,0,前走場所,0.0,0.0,10,D
京都,芝,2200,先行押し切り,46,6,14,勝ち方,0.1304,0.3043,1,S
京都,芝,2200,追い込み,42,4,8,勝ち方,0.0952,0.1905,2,B
京都,芝,2200,逃げ切り,15,1,5,勝ち方,0.0667,0.3333,3,C
京都,芝,2200,差し,50,3,15,勝ち方,0.06,0.3,4,C
京都,芝,2200,まくり,3,0,0,勝ち方,0.0,0.0,5,D
京都,芝,2200,先行,46,6,14,脚質,0.1304,0.3043,1,S
京都,芝,2200,差し,92,7,23,脚質,0.0761,0.25,2,B
京都,芝,2200,逃げ,15,1,5,脚質,0.0667,0.3333,3,C
京都,芝,2200,まくり,3,0,0,脚質,0.0,0.0,4,D
京都,芝,2200,イスラボニータ,1,1,1,血統,1.0,1.0,1,S
京都,芝,2200,キタサンブラック,3,1,2,血統,0.3333,0.6667,2,A
京都,芝,2200,キズナ,10,3,7,血統,0.3,0.7,3,A
京都,芝,2200,ハーツクライ,11,3,4,血統,0.2727,0.3636,4,A
京都,芝,2200,ディープインパクト,4,1,2,血統,0.25,0.5,5,A
京都,芝,2200,エピファネイア,10,2,4,血統,0.2,0.4,6,A
京都,芝,2200,ハービンジャー,16,2,6,血統,0.125,0.375,7,A
京都,芝,2200,オルフェーヴル,10,1,4,血統,0.1,0.4,8,A
京都,芝,2200,Saxon Warrior,1,0,1,血統,0.0,1.0,9,A
京都,芝,2200,アイルハヴアナザー,1,0,1,血統,0.0,1.0,10,B
京都,芝,2200,サトノアラジン,1,0,1,血統,0.0,1.0,11,B
京都,芝,2200,サトノダイヤモンド,3,0,1,血統,0.0,0.3333,12,B
京都,芝,2200,ジャスタウェイ,7,0,2,血統,0.0,0.2857,13,B
京都,芝,2200,ヴィクトワールピサ,4,0,1,血統,0.0,0.25,14,B
京都,芝,2200,ノヴェリスト,5,0,1,血統,0.0,0.2,15,B
京都,芝,2200,キングカメハメハ,6,0,1,血統,0.0,0.1667,16,B
京都,芝,2200,ドゥラメンテ,6,0,1,血統,0.0,0.1667,17,B
京都,芝,2200,ゴールドシップ,13,0,2,血統,0.0,0.1538,18,B
京都,芝,2200,ビーチパトロール,4,0,0,血統,0.0,0.0,19,B
京都,芝,2200,リアルスティール,3,0,0,血統,0.0,0.0,20,B
京都,芝,2200,グラスワンダー,2,0,0,血統,0.0,0.0,21,B
京都,芝,2200,シルバーステート,2,0,0,血統,0.0,0.0,22,B
京都,芝,2200,ジャングルポケット,2,0,0,血統,0.0,0.0,23,B
京都,芝,2200,ディープブリランテ,2,0,0,血統,0.0,0.0,24,B
京都,芝,2200,トーセンラー,2,0,0,血統,0.0,0.0,25,C
京都,芝,2200,ドリームジャーニー,2,0,0,血統,0.0,0.0,26,C
京都,芝,2200,バゴ,2,0,0,血統,0.0,0.0,27,C
京都,芝,2200,モーリス,2,0,0,血統,0.0,0.0,28,C
京都,芝,2200,リオンディーズ,2,0,0,血統,0.0,0.0,29,C
京都,芝,2200,ルーラーシップ,2,0,0,血統,0.0,0.0,30,C
京都,芝,2200,Arrogate,1,0,0,血統,0.0,0.0,31,C
京都,芝,2200,アルアイン,1,0,0,血統,0.0,0.0,32,C
京都,芝,2200,ケープブランコ,1,0,0,血統,0.0,0.0,33,C
京都,芝,2200,ゴールドアクター,1,0,0,血統,0.0,0.0,34,C
京都,芝,2200,サトノクラウン,1,0,0,血統,0.0,0.0,35,C
京都,芝,2200,スピルバーグ,1,0,0,血統,0.0,0.0,36,C
京都,芝,2200,スワーヴリチャード,1,0,0,血統,0.0,0.0,37,C
京都,芝,2200,ゼンノロブロイ,1,0,0,血統,0.0,0.0,38,C
京都,芝,2200,ダイワメジャー,1,0,0,血統,0.0,0.0,39,D
京都,芝,2200,ダノンバラード,1,0,0,血統,0.0,0.0,40,D
京都,芝,2200,ディーマジェスティ,1,0,0,血統,0.0,0.0,41,D
京都,芝,2200,パイロ,1,0,0,血統,0.0,0.0,42,D
京都,芝,2200,フリオーソ,1,0,0,血統,0.0,0.0,43,D
京都,芝,2200,マインドユアビスケッツ,1,0,0,血統,0.0,0.0,44,D
京都,芝,2200,モンテロッソ,1,0,0,血統,0.0,0.0,45,D
京都,芝,2200,ヤマカツエース,1,0,0,血統,0.0,0.0,46,D
京都,芝,2200,ロードカナロア,1,0,0,血統,0.0,0.0,47,D
京都,芝,2200,ワールドエース,1,0,0,血統,0.0,0.0,48,D
京都,芝,2200,中尾秀正,1,1,1,調教師,1.0,1.0,1,S
京都,芝,2200,中野栄治,1,1,1,調教師,1.0,1.0,2,A
京都,芝,2200,木村哲也,1,1,1,調教師,1.0,1.0,3,A
京都,芝,2200,斉藤崇史,2,1,1,調教師,0.5,0.5,4,A
京都,芝,2200,辻野泰之,2,1,1,調教師,0.5,0.5,5,A
京都,芝,2200,松下武士,5,2,3,調教師,0.4,0.6,6,A
京都,芝,2200,友道康夫,6,2,3,調教師,0.3333,0.5,7,A
京都,芝,2200,高野友和,3,1,1,調教師,0.3333,0.3333,8,A
京都,芝,2200,上村洋行,4,1,3,調教師,0.25,0.75,9,A
京都,芝,2200,河内洋,4,1,2,調教師,0.25,0.5,10,A
京都,芝,2200,梅田智之,4,1,1,調教師,0.25,0.25,11,A
京都,芝,2200,宮徹,6,1,1,調教師,0.1667,0.1667,12,A
京都,芝,2200,笹田和秀,3,0,3,調教師,0.0,1.0,13,A
京都,芝,2200,田中克典,1,0,1,調教師,0.0,1.0,14,A
京都,芝,2200,矢野英一,1,0,1,調教師,0.0,1.0,15,A
京都,芝,2200,長谷川浩,1,0,1,調教師,0.0,1.0,16,B
京都,芝,2200,高橋義忠,1,0,1,調教師,0.0,1.0,17,B
京都,芝,2200,中竹和也,4,0,3,調教師,0.0,0.75,18,B
京都,芝,2200,中内田充,3,0,2,調教師,0.0,0.6667,19,B
京都,芝,2200,四位洋文,3,0,2,調教師,0.0,0.6667,20,B
京都,芝,2200,天間昭一,2,0,1,調教師,0.0,0.5,21,B
京都,芝,2200,昆貢,2,0,1,調教師,0.0,0.5,22,B
京都,芝,2200,西村真幸,2,0,1,調教師,0.0,0.5,23,B
京都,芝,2200,鮫島一歩,2,0,1,調教師,0.0,0.5,24,B
京都,芝,2200,安達昭夫,3,0,1,調教師,0.0,0.3333,25,B
京都,芝,2200,寺島良,3,0,1,調教師,0.0,0.3333,26,B
京都,芝,2200,清水久詞,3,0,1,調教師,0.0,0.3333,27,B
京都,芝,2200,本田優,7,0,2,調教師,0.0,0.2857,28,B
京都,芝,2200,吉田直弘,4,0,0,調教師,0.0,0.0,29,B
京都,芝,2200,小栗実,4,0,0,調教師,0.0,0.0,30,B
京都,芝,2200,須貝尚介,4,0,0,調教師,0.0,0.0,31,B
京都,芝,2200,中村直也,3,0,0,調教師,0.0,0.0,32,B
京都,芝,2200,奥村豊,3,0,0,調教師,0.0,0.0,33,B
京都,芝,2200,岡田稲男,3,0,0,調教師,0.0,0.0,34,B
京都,芝,2200,坂口智康,2,0,0,調教師,0.0,0.0,35,B
京都,芝,2200,大竹正博,2,0,0,調教師,0.0,0.0,36,B
京都,芝,2200,小林真也,2,0,0,調教師,0.0,0.0,37,B
京都,芝,2200,杉山佳明,2,0,0,調教師,0.0,0.0,38,B
京都,芝,2200,杉山晴紀,2,0,0,調教師,0.0,0.0,39,C
京都,芝,2200,武井亮,2,0,0,調教師,0.0,0.0,40,C
京都,芝,2200,武英智,2,0,0,調教師,0.0,0.0,41,C
京都,芝,2200,石橋守,2,0,0,調教師,0.0,0.0,42,C
京都,芝,2200,緒方努,2,0,0,調教師,0.0,0.0,43,C
京都,芝,2200,茶木太樹,2,0,0,調教師,0.0,0.0,44,C
京都,芝,2200,藤沢則雄,2,0,0,調教師,0.0,0.0,45,C
京都,芝,2200,西園翔太,2,0,0,調教師,0.0,0.0,46,C
京都,芝,2200,角田晃一,2,0,0,調教師,0.0,0.0,47,C
京都,芝,2200,青木孝文,2,0,0,調教師,0.0,0.0,48,C
京都,芝,2200,今野貞一,1,0,0,調教師,0.0,0.0,49,C
京都,芝,2200,北出成人,1,0,0,調教師,0.0,0.0,50,C
京都,芝,2200,国枝栄,1,0,0,調教師,0.0,0.0,51,C
京都,芝,2200,大和田成,1,0,0,調教師,0.0,0.0,52,C
京都,芝,2200,大根田裕,1,0,0,調教師,0.0,0.0,53,C
京都,芝,2200,大橋勇樹,1,0,0,調教師,0.0,0.0,54,C
京都,芝,2200,宮本博,1,0,0,調教師,0.0,0.0,55,C
京都,芝,2200,宮田敬介,1,0,0,調教師,0.0,0.0,56,C
京都,芝,2200,小島茂之,1,0,0,調教師,0.0,0.0,57,C
京都,芝,2200,小椋研介,1,0,0,調教師,0.0,0.0,58,C
京都,芝,2200,庄野靖志,1,0,0,調教師,0.0,0.0,59,C
京都,芝,2200,松永幹夫,1,0,0,調教師,0.0,0.0,60,C
京都,芝,2200,林徹,1,0,0,調教師,0.0,0.0,61,D
京都,芝,2200,森田直行,1,0,0,調教師,0.0,0.0,62,D
京都,芝,2200,橋口慎介,1,0,0,調教師,0.0,0.0,63,D
京都,芝,2200,水野貴広,1,0,0,調教師,0.0,0.0,64,D
京都,芝,2200,池江泰寿,1,0,0,調教師,0.0,0.0,65,D
京都,芝,2200,池添学,1,0,0,調教師,0.0,0.0,66,D
京都,芝,2200,河嶋宏樹,1,0,0,調教師,0.0,0.0,67,D
京都,芝,2200,深山雅史,1,0,0,調教師,0.0,0.0,68,D
京都,芝,2200,矢作芳人,1,0,0,調教師,0.0,0.0,69,D
京都,芝,2200,矢嶋大樹,1,0,0,調教師,0.0,0.0,70,D
京都,芝,2200,羽月友彦,1,0,0,調教師,0.0,0.0,71,D
京都,芝,2200,菊川正達,1,0,0,調教師,0.0,0.0,72,D
京都,芝,2200,藤岡健一,1,0,0,調教師,0.0,0.0,73,D
京都,芝,2200,音無秀孝,1,0,0,調教師,0.0,0.0,74,D
京都,芝,2200,飯田雄三,1,0,0,調教師,0.0,0.0,75,D
京都,芝,2200,高柳大輔,1,0,0,調教師,0.0,0.0,76,D
京都,芝,2200,良,125,12,36,馬場,0.096,0.288,1,S
京都,芝,2200,不,15,1,3,馬場,0.0667,0.2,2,C
京都,芝,2200,重,17,1,3,馬場,0.0588,0.1765,3,D
京都,芝,2400,新潟,7,1,4,前走場所,0.1429,0.5714,1,S
京都,芝,2400,東京,7,1,4,前走場所,0.1429,0.5714,2,A
京都,芝,2400,京都,38,5,11,前走場所,0.1316,0.2895,3,B
京都,芝,2400,小倉,9,1,3,前走場所,0.1111,0.3333,4,B
京都,芝,2400,阪神,30,3,6,前走場所,0.1,0.2,5,B
京都,芝,2400,札幌,3,0,1,前走場所,0.0,0.3333,6,C
京都,芝,2400,福島,7,0,2,前走場所,0.0,0.2857,7,C
京都,芝,2400,中京,6,0,1,前走場所,0.0,0.1667,8,C
京都,芝,2400,中山,8,0,1,前走場所,0.0,0.125,9,D
京都,芝,2400,園田,1,0,0,前走場所,0.0,0.0,10,D
京都,芝,2400,先行押し切り,35,7,15,勝ち方,0.2,0.4286,1,S
京都,芝,2400,差し,33,3,9,勝ち方,0.0909,0.2727,2,B
京都,芝,2400,追い込み,32,1,3,勝ち方,0.0312,0.0938,3,C
京都,芝,2400,逃げ切り,13,0,5,勝ち方,0.0,0.3846,4,C
京都,芝,2400,まくり,3,0,1,勝ち方,0.0,0.3333,5,D
京都,芝,2400,先行,35,7,15,脚質,0.2,0.4286,1,S
京都,芝,2400,差し,65,4,12,脚質,0.0615,0.1846,2,B
京都,芝,2400,逃げ,13,0,5,脚質,0.0,0.3846,3,C
京都,芝,2400,まくり,3,0,1,脚質,0.0,0.3333,4,D
京都,芝,2400,ゴールドアクター,1,1,1,血統,1.0,1.0,1,S
京都,芝,2400,ドゥラメンテ,3,2,2,血統,0.6667,0.6667,2,A
京都,芝,2400,キズナ,8,4,5,血統,0.5,0.625,3,A
京都,芝,2400,エピファネイア,5,1,1,血統,0.2,0.2,4,A
京都,芝,2400,ゴールドシップ,11,2,4,血統,0.1818,0.3636,5,A
京都,芝,2400,ディープインパクト,7,1,2,血統,0.1429,0.2857,6,A
京都,芝,2400,シルバーステート,2,0,2,血統,0.0,1.0,7,A
京都,芝,2400,Curlin,1,0,1,血統,0.0,1.0,8,A
京都,芝,2400,エイシンフラッシュ,1,0,1,血統,0.0,1.0,9,B
京都,芝,2400,ネロ,1,0,1,血統,0.0,1.0,10,B
京都,芝,2400,レイデオロ,1,0,1,血統,0.0,1.0,11,B
京都,芝,2400,ヴィクトワールピサ,1,0,1,血統,0.0,1.0,12,B
京都,芝,2400,スピルバーグ,2,0,1,血統,0.0,0.5,13,B
京都,芝,2400,ノヴェリスト,2,0,1,血統,0.0,0.5,14,B
京都,芝,2400,ドリームジャーニー,5,0,2,血統,0.0,0.4,15,B
京都,芝,2400,キタサンブラック,3,0,1,血統,0.0,0.3333,16,B
京都,芝,2400,ジャスタウェイ,7,0,2,血統,0.0,0.2857,17,B
京都,芝,2400,ハービンジャー,4,0,1,血統,0.0,0.25,18,B
京都,芝,2400,ルーラーシップ,4,0,1,血統,0.0,0.25,19,B
京都,芝,2400,キングカメハメハ,6,0,1,血統,0.0,0.1667,20,B
京都,芝,2400,オルフェーヴル,8,0,1,血統,0.0,0.125,21,C
京都,芝,2400,ハーツクライ,6,0,0,血統,0.0,0.0,22,C
京都,芝,2400,ディープブリランテ,4,0,0,血統,0.0,0.0,23,C
京都,芝,2400,Kitten's Joy,3,0,0,血統,0.0,0.0,24,C
京都,芝,2400,リオンディーズ,3,0,0,血統,0.0,0.0,25,C
京都,芝,2400,ロードカナロア,2,0,0,血統,0.0,0.0,26,C
京都,芝,2400,Into Mischief,1,0,0,血統,0.0,0.0,27,C
京都,芝,2400,アイルハヴアナザー,1,0,0,血統,0.0,0.0,28,C
京都,芝,2400,サトノダイヤモンド,1,0,0,血統,0.0,0.0,29,C
京都,芝,2400,スズカコーズウェイ,1,0,0,血統,0.0,0.0,30,C
京都,芝,2400,ゼンノロブロイ,1,0,0,血統,0.0,0.0,31,C
京都,芝,2400,ダイワメジャー,1,0,0,血統,0.0,0.0,32,C
京都,芝,2400,ダンカーク,1,0,0,血統,0.0,0.0,33,D
京都,芝,2400,ディーマジェスティ,1,0,0,血統,0.0,0.0,34,D
京都,芝,2400,トーセンラー,1,0,0,血統,0.0,0.0,35,D
京都,芝,2400,ブラックタイド,1,0,0,血統,0.0,0.0,36,D
京都,芝,2400,ベルシャザール,1,0,0,血統,0.0,0.0,37,D
京都,芝,2400,ホッコータルマエ,1,0,0,血統,0.0,0.0,38,D
京都,芝,2400,モーリス,1,0,0,血統,0.0,0.0,39,D
京都,芝,2400,リアルスティール,1,0,0,血統,0.0,0.0,40,D
京都,芝,2400,ワールドエース,1,0,0,血統,0.0,0.0,41,D
京都,芝,2400,西村真幸,1,1,1,調教師,1.0,1.0,1,S
京都,芝,2400,辻野泰之,1,1,1,調教師,1.0,1.0,2,A
京都,芝,2400,青木孝文,1,1,1,調教師,1.0,1.0,3,A
京都,芝,2400,田中克典,3,2,3,調教師,0.6667,1.0,4,A
京都,芝,2400,笹田和秀,2,1,2,調教師,0.5,1.0,5,A
京都,芝,2400,宮本博,3,1,2,調教師,0.3333,0.6667,6,A
京都,芝,2400,本田優,3,1,1,調教師,0.3333,0.3333,7,A
京都,芝,2400,矢作芳人,3,1,1,調教師,0.3333,0.3333,8,A
京都,芝,2400,松下武士,4,1,3,調教師,0.25,0.75,9,A
京都,芝,2400,寺島良,4,1,1,調教師,0.25,0.25,10,A
京都,芝,2400,上原博之,1,0,1,調教師,0.0,1.0,11,A
京都,芝,2400,伊坂重信,1,0,1,調教師,0.0,1.0,12,A
京都,芝,2400,友道康夫,1,0,1,調教師,0.0,1.0,13,B
京都,芝,2400,戸田博文,1,0,1,調教師,0.0,1.0,14,B
京都,芝,2400,福永祐一,1,0,1,調教師,0.0,1.0,15,B
京都,芝,2400,須貝尚介,1,0,1,調教師,0.0,1.0,16,B
京都,芝,2400,小林真也,4,0,3,調教師,0.0,0.75,17,B
京都,芝,2400,安達昭夫,4,0,2,調教師,0.0,0.5,18,B
京都,芝,2400,上村洋行,2,0,1,調教師,0.0,0.5,19,B
京都,芝,2400,吉岡辰弥,2,0,1,調教師,0.0,0.5,20,B
京都,芝,2400,四位洋文,2,0,1,調教師,0.0,0.5,21,B
京都,芝,2400,森秀行,2,0,1,調教師,0.0,0.5,22,B
京都,芝,2400,宮徹,3,0,1,調教師,0.0,0.3333,23,B
京都,芝,2400,鮫島一歩,3,0,1,調教師,0.0,0.3333,24,B
京都,芝,2400,坂口智康,4,0,0,調教師,0.0,0.0,25,B
京都,芝,2400,大久保龍,3,0,0,調教師,0.0,0.0,26,B
京都,芝,2400,川村禎彦,3,0,0,調教師,0.0,0.0,27,B
京都,芝,2400,杉山晴紀,3,0,0,調教師,0.0,0.0,28,B
京都,芝,2400,藤沢則雄,3,0,0,調教師,0.0,0.0,29,B
京都,芝,2400,中内田充,2,0,0,調教師,0.0,0.0,30,B
京都,芝,2400,中村直也,2,0,0,調教師,0.0,0.0,31,B
京都,芝,2400,千田輝彦,2,0,0,調教師,0.0,0.0,32,C
京都,芝,2400,吉田直弘,2,0,0,調教師,0.0,0.0,33,C
京都,芝,2400,大竹正博,2,0,0,調教師,0.0,0.0,34,C
京都,芝,2400,天間昭一,2,0,0,調教師,0.0,0.0,35,C
京都,芝,2400,斉藤崇史,2,0,0,調教師,0.0,0.0,36,C
京都,芝,2400,梅田智之,2,0,0,調教師,0.0,0.0,37,C
京都,芝,2400,武英智,2,0,0,調教師,0.0,0.0,38,C
